CustomerID,Name,Age,Gender,Email,Phone,Address,City,State,Country,ZipCode,JoinDate,LastPurchaseDate,TotalSpend,AvgOrderValue,NumOrders,PreferredCategory,PaymentMethod,AccountStatus,LoyaltyScore,CreditScore,Income,MaritalStatus,Occupation,Device,Browser,IsActive,Feedback,ReturnRate,RiskFlag
7632,John,150,,,abc123,Street 1, New York ,DL,, 50000 ,not_a_date,32-13-2020,abc,xyz,94.0,electronics,Card,Inactive,93.0,788.0,78557,,Engineer,,Chrome,True,,5.0,flag
123,Wei,twenty,, user@x.com ,9999999999,@@@,Chennai,TN,USA, 50000 ,,32-13-2020,10000000,2854,56.0,Electronics,UPI,,200.0,,income,,Doctor,Mobile,,False,bad,,False
7634,Amit,150,,invalid@,9999999999,Street 1,,DL,IN,,2011-05-14,32-13-2020,10000000,2263,,,,Active,59.0,,income,Single,,Desktop,,False,!!!,0.9315786531209496,
163,Wei,40,M,,,,Mumbai,,IND,600001,,32-13-2020,abc,3878,-5.0,,crypto,Inactive,200.0,50.0,,Married,,Mobile,IE,,!!!,,False
7636,,28,F, user@x.com , 12345 ,@@@,Bangalore,MH,IND,ABCDE,,,17078,xyz,66.0,,,,200.0,50.0,,,###,,Firefox,True,,0.9076381886965753,True
7637,John,32,F,invalid@,,@@@,Mumbai,,,600001,2010-06-26,32-13-2020,10000000,xyz,,,crypto,,200.0,,152244,Single,,Desktop,,False,good,0.06278645310564956,True
7638,,150,Female,test@mail.com, 12345 ,,Delhi,KA,IND,,2011-05-18,,,xyz,6.0,,,Inactive,81.0,419.0,income,Married,Engineer,,IE,,bad,,flag
7639,Carlos,150,Female,,9999999999,,,,India,,2016-05-26,,10000000,1456,-5.0,Clothing,Cash,,200.0,,,,,,,yes,!!!,,flag
7640,,150,,,9999999999,,Mumbai,,IND,ABCDE,not_a_date,2015-01-10,,4481,,Clothing,Cash,Inactive,79.0,,172649,,Engineer,,IE,,good,5.0,
298,Priya,,,,abc123,,Delhi,DL,IND,,2010-09-15,2014-11-08,25332,xyz,66.0,electronics,Card,,19.0,50.0,65957,,###,,,False,good,,True
7642,  John  ,150,Male,, 12345 ,, New York ,DL,IN,600001,,,10000000,xyz,87.0,Electronics,Card,,,,income,Married,,Mobile,,True,,0.9296169458406317,
7643,  John  ,44,,invalid@,9999999999,,Delhi,KA,India,600001,,2016-02-25,abc,,,,crypto,Active,,570.0,51231,Single,,,Chrome,,bad,5.0,True
7644,,twenty,,invalid@,,,Chennai,,India, 50000 ,2022-09-25,2014-08-06,24175,xyz,-5.0,electronics,crypto,Active,,432.0,96019,Married,###,,,True,!!!,,
7645,,,Male,, 12345 ,@@@,Bangalore,,IND,600001,not_a_date,2015-02-24,,1694,-5.0,electronics,crypto,Inactive,96.0,556.0,income,Single,###,Mobile,Chrome,yes,,,
7646,Amit,56,,,9999999999,,Bangalore,MH,IN,600001,not_a_date,2016-11-15,abc,xyz,89.0,Clothing,crypto,,89.0,441.0,140416,Single,Engineer,Mobile,,True,,0.3205291914809253,flag
7647,Wei,150,F, user@x.com ,,,,MH,IN,,not_a_date,2016-03-11,,xyz,,Clothing,UPI,,57.0,,income,,,Mobile,Chrome,yes,!!!,0.5865200848505983,
7648,John,twenty,F, user@x.com , 12345 ,Street 1, New York ,MH,USA,,,2017-05-20,10000000,4036,,,,,35.0,760.0,,,Doctor,Desktop,,,good,0.7258181084265087,False
7649,###$$$,twenty,Female,invalid@,9999999999,Street 1, New York ,DL,USA,ABCDE,,,abc,207,,Clothing,Card,Inactive,91.0,50.0,,Married,###,,Chrome,yes,bad,,
7650,,,F, user@x.com ,abc123,,Bangalore,MH,IND,ABCDE,2013-01-13,32-13-2020,abc,3765,-5.0,Clothing,,,35.0,750.0,income,,,Mobile,,,!!!,,False
7651,Priya,twenty,Female,invalid@,abc123,Street 1,,,IN,,,2024-07-24,10000000,xyz,,electronics,crypto,,,50.0,24384,,Engineer,,Chrome,yes,,5.0,True
457,John,,, user@x.com , 12345 ,,,DL,,600001,not_a_date,2017-05-04,abc,,,Electronics,crypto,,200.0,831.0,85472,,,Desktop,,True,good,0.8713554490935034,flag
159,###$$$,150,, user@x.com , 12345 ,Street 1,Mumbai,KA,, 50000 ,2019-12-11,,abc,,21.0,,UPI,Inactive,14.0,50.0,37688,,Doctor,,,,,0.2886301588980009,True
7654,Fatima,39,,, 12345 ,@@@, New York ,DL,India,ABCDE,,2016-12-24,21407,xyz,95.0,Electronics,UPI,,10.0,729.0,,Single,,,Firefox,yes,,5.0,False
7655,Priya,27,Female,invalid@,,Street 1,Delhi,KA,IND,ABCDE,not_a_date,,10000000,xyz,,Electronics,Cash,,,,income,Married,,Mobile,,,,5.0,
7656,  John  ,,,invalid@,9999999999,,Bangalore,,, 50000 ,2017-12-12,32-13-2020,,,-5.0,Electronics,Card,,,678.0,,Single,Engineer,Desktop,Chrome,,,,False
7657,John,,, user@x.com ,9999999999,Street 1, New York ,KA,USA,600001,not_a_date,2024-01-27,10000000,4887,-5.0,Electronics,Cash,closed,,50.0,70609,,###,,Firefox,True,,5.0,flag
139,Priya,,F,,abc123,Street 1,Delhi,MH,IN, 50000 ,,32-13-2020,10000000,648,46.0,,crypto,closed,,,163590,,,Mobile,,False,!!!,5.0,False
7659,Sara,150,F,test@mail.com,abc123,,Mumbai,Tamil Nadu,IN,600001,2017-06-30,,,3833,,,crypto,Active,200.0,50.0,income,Married,Doctor,,Firefox,,bad,0.19947652789822712,flag
7660,Sara,19,Male,test@mail.com,abc123,Street 1,Delhi,DL,IN, 50000 ,not_a_date,,9237,1896,-5.0,Electronics,Cash,,200.0,619.0,45073,Single,,Desktop,Chrome,,!!!,5.0,False
7661,John,twenty,,invalid@,9999999999,@@@,,TN,, 50000 ,2022-10-21,2015-05-26,10000000,5000,67.0,Clothing,Cash,Inactive,200.0,818.0,,,###,Mobile,Firefox,True,bad,5.0,flag
417,Wei,,,test@mail.com,9999999999,,,,,,,32-13-2020,10000000,,,electronics,crypto,closed,200.0,50.0,income,Single,###,,Chrome,False,good,5.0,True
7663,###$$$,150,Female, user@x.com ,abc123,,Chennai,,India,,,2018-08-11,43634,,-5.0,Electronics,Card,Inactive,200.0,489.0,182364,Single,Engineer,,Chrome,yes,good,0.27560080277923094,True
7664,  John  ,,F,test@mail.com,,@@@,Delhi,Tamil Nadu,,,2016-01-04,2022-07-04,abc,xyz,54.0,Electronics,,Active,54.0,50.0,139356,,,Desktop,IE,,!!!,0.6525931502032174,True
241,Wei,twenty,,invalid@,abc123,@@@, New York ,,, 50000 ,not_a_date,,10000000,xyz,,,UPI,,,,130926,Single,Engineer,Desktop,,True,!!!,5.0,False
7666,,58,Female,,,Street 1,Delhi,,USA,600001,not_a_date,,47394,,,Electronics,crypto,Active,26.0,50.0,,,###,,IE,,!!!,0.037037104295715384,flag
7667,,twenty,F, user@x.com ,abc123,, New York ,,India,,2021-05-21,2015-06-03,,xyz,15.0,Electronics,UPI,Inactive,88.0,340.0,income,Single,,Mobile,Firefox,yes,!!!,,flag
7668,Priya,42,, user@x.com ,abc123,@@@,Delhi,,,ABCDE,2020-10-09,,,,,electronics,UPI,,29.0,,income,,,Desktop,IE,False,!!!,0.7444958893287111,False
114,Sara,twenty,,, 12345 ,,Mumbai,,,600001,2017-08-15,32-13-2020,10000000,3581,76.0,electronics,Cash,closed,200.0,50.0,96564,,Engineer,,,False,good,5.0,
7670,Priya,,F, user@x.com ,,,Chennai,MH,,ABCDE,,32-13-2020,,,,,Card,closed,,486.0,income,,Doctor,,,,,0.7282183726167532,
7671,Wei,150,M,test@mail.com,abc123,,Delhi,KA,,,2016-04-08,32-13-2020,27460,,-5.0,Clothing,Card,,200.0,50.0,income,Single,Doctor,Desktop,,yes,,,False
7672,Fatima,38,,,9999999999,,Mumbai,,USA,ABCDE,,32-13-2020,9940,,,,Cash,,12.0,822.0,,,###,,,True,bad,5.0,flag
7673,,twenty,F,invalid@, 12345 ,,Mumbai,KA,IND,,,32-13-2020,47576,4276,6.0,,UPI,,,50.0,63903,,Engineer,,Firefox,,!!!,5.0,True
7674,###$$$,150,M, user@x.com ,,,,MH,,ABCDE,not_a_date,,42659,xyz,,Electronics,Cash,Inactive,200.0,686.0,51181,,###,,Firefox,,,0.02131627810033465,False
7675,Amit,150,,test@mail.com,abc123,Street 1,,,IND,600001,,32-13-2020,48739,,69.0,,Cash,,95.0,538.0,,Single,###,Mobile,,True,bad,,False
7676,Carlos,33,,,abc123,Street 1,Delhi,KA,, 50000 ,not_a_date,2016-02-27,10000000,2852,93.0,Electronics,Cash,,,824.0,83263,Single,###,Desktop,,yes,!!!,,False
174,Amit,150,F,invalid@, 12345 ,@@@,Chennai,Tamil Nadu,India,,,32-13-2020,25239,xyz,-5.0,electronics,Cash,Inactive,200.0,50.0,,Single,,,IE,yes,bad,,False
273,Amit,150,M, user@x.com ,abc123,@@@,Mumbai,DL,USA,,,,abc,xyz,-5.0,Clothing,Cash,,83.0,389.0,,,Engineer,,Chrome,yes,good,,False
7679,  John  ,49,,invalid@,abc123,,,TN,IND, 50000 ,2010-12-03,2011-06-05,abc,2539,,Clothing,UPI,closed,200.0,333.0,,Married,###,,Firefox,False,good,0.25102441106464135,
7680,Wei,twenty,M,,,, New York ,TN,,600001,not_a_date,32-13-2020,abc,xyz,92.0,Electronics,,,,50.0,175430,Single,Doctor,,,False,good,,True
476,,150,,,abc123,,,MH,India,ABCDE,not_a_date,32-13-2020,47151,2907,,,Card,Active,,50.0,income,,,,Firefox,,,0.05407188514457617,True
7682,Sara,28,F,test@mail.com,9999999999,Street 1,Mumbai,KA,IN,ABCDE,2020-01-01,32-13-2020,31130,238,-5.0,Electronics,,,200.0,50.0,income,,###,,,,!!!,0.042677825890702015,
50,Fatima,,Male,test@mail.com,abc123,Street 1,,,, 50000 ,,,abc,,45.0,Electronics,,,200.0,,198582,,,,IE,yes,bad,,True
7684,  John  ,twenty,M,invalid@, 12345 ,Street 1,,,USA,,2021-12-05,32-13-2020,10000000,xyz,-5.0,Electronics,Card,,200.0,50.0,income,Married,,Mobile,Firefox,False,!!!,0.6585828062413615,True
7685,Wei,150,, user@x.com , 12345 ,,,,,600001,not_a_date,,10000000,4496,,Electronics,Card,,200.0,50.0,,Married,,Desktop,Chrome,True,,0.8283755848745685,False
7686,Sara,57,F, user@x.com , 12345 ,, New York ,MH,, 50000 ,2017-10-01,,,1726,18.0,Electronics,,closed,12.0,,income,Single,,,,,,5.0,False
452,John,62,,invalid@,,Street 1,Chennai,Tamil Nadu,, 50000 ,,2022-03-25,25647,3186,-5.0,,,closed,200.0,50.0,,,###,Desktop,Chrome,False,!!!,5.0,
283,Fatima,,F,invalid@,,,,KA,,600001,not_a_date,2020-09-02,abc,,-5.0,,Cash,Inactive,57.0,50.0,86708,,###,Desktop,Chrome,True,,5.0,True
7689,Sara,,,invalid@,abc123,,,KA,,600001,2020-10-05,2015-06-01,42182,1183,63.0,Electronics,crypto,,,,179069,Married,###,Desktop,Firefox,,bad,5.0,flag
7690,Priya,150,Male, user@x.com , 12345 ,, New York ,MH,,,not_a_date,,abc,,85.0,Clothing,UPI,,,50.0,income,Single,Engineer,,,,bad,5.0,
7691,Carlos,,F,,9999999999,Street 1,Chennai,Tamil Nadu,IND, 50000 ,not_a_date,2019-07-05,10000000,,1.0,,crypto,Active,200.0,50.0,income,Single,,,Firefox,,!!!,5.0,flag
7692,John,150,,,,, New York ,,IN,,not_a_date,,abc,2920,,,,Active,55.0,378.0,117851,,Doctor,,,yes,,0.13847667982870404,
7693,Wei,twenty,M, user@x.com ,,Street 1,Mumbai,MH,India,600001,2018-08-21,32-13-2020,abc,3223,-5.0,,crypto,,,,22799,Married,Engineer,,Firefox,False,bad,,flag
7694,,31,Male,test@mail.com, 12345 ,,Delhi,MH,IN,ABCDE,,2015-05-22,,,35.0,,Card,,200.0,,income,,Doctor,Desktop,Chrome,yes,,0.8200166508122162,flag
7695,###$$$,32,Male,test@mail.com,,@@@,Mumbai,DL,,ABCDE,not_a_date,2021-01-15,10000000,4440,-5.0,,UPI,closed,200.0,50.0,,,,Mobile,Firefox,,,5.0,False
7696,Wei,twenty,Female,, 12345 ,,,,IND,ABCDE,,,abc,xyz,38.0,,,,31.0,,,Single,Doctor,Mobile,Chrome,,!!!,,False
7697,,,,invalid@,abc123,@@@,,,IN,600001,not_a_date,,10000000,3118,-5.0,,crypto,Active,86.0,,income,Married,Engineer,,Firefox,,,0.358922011228217,
7698,  John  ,63,M,test@mail.com,,Street 1,Chennai,MH,USA,,,,,3408,71.0,Electronics,UPI,closed,50.0,50.0,income,Married,,,Firefox,True,good,,False
7699,Amit,25,Female, user@x.com ,abc123,, New York ,Tamil Nadu,India,,not_a_date,32-13-2020,,xyz,-5.0,,crypto,Active,,646.0,68292,,###,Desktop,Firefox,yes,,,
223,Priya,51,Female,, 12345 ,@@@,Bangalore,Tamil Nadu,,600001,not_a_date,2020-02-25,abc,,,electronics,Card,,200.0,568.0,,Single,,,Chrome,False,!!!,0.4836427359253156,True
7701,  John  ,150,F,,,Street 1,Chennai,KA,,600001,not_a_date,32-13-2020,,2339,-5.0,,,Active,,50.0,income,Single,Doctor,Mobile,IE,False,,5.0,flag
45,,45,Male,invalid@,9999999999,@@@,,DL,IND,,2013-12-28,2017-05-30,8523,3269,37.0,electronics,Cash,Active,,377.0,175067,Single,,,,yes,,,flag
7703,Carlos,,F,,,,,,IN,,,,abc,751,-5.0,electronics,Card,Active,20.0,50.0,157966,,,,Chrome,,,5.0,False
375,###$$$,twenty,Male, user@x.com , 12345 ,@@@,Mumbai,,IND,600001,not_a_date,,abc,xyz,-5.0,Clothing,Cash,,,563.0,88462,Single,,Mobile,IE,True,,5.0,True
7705,,150,M,invalid@,,@@@,,KA,USA,600001,2014-09-19,,,xyz,-5.0,Clothing,Card,Inactive,,435.0,145251,Married,,,IE,False,!!!,,True
7706,###$$$,150,Female,test@mail.com,9999999999,@@@,Mumbai,DL,IN,600001,2014-07-15,2016-02-02,10000000,1076,-5.0,Clothing,Card,,56.0,50.0,181096,,###,,,False,!!!,,True
7707,Fatima,150,M, user@x.com , 12345 ,Street 1,Delhi,MH,IN,ABCDE,not_a_date,,29793,2372,-5.0,,crypto,,,50.0,102390,,Engineer,,,True,bad,5.0,True
139,Fatima,150,,,,,Chennai,DL,,ABCDE,2024-06-06,2017-02-11,,xyz,90.0,Electronics,UPI,,,50.0,,,,Mobile,,True,good,,True
172,Sara,23,M,invalid@, 12345 ,,Delhi,MH,IN,,2013-02-03,,26908,,-5.0,Electronics,,Inactive,200.0,50.0,income,Single,,Mobile,IE,,,5.0,
7710,Sara,150,Male,test@mail.com,,,Bangalore,KA,IN, 50000 ,,32-13-2020,abc,4352,,Electronics,,closed,,,income,,Doctor,,IE,yes,,5.0,True
7711,Amit,33,, user@x.com ,9999999999,@@@,,KA,IND, 50000 ,not_a_date,2023-11-24,abc,2055,-5.0,electronics,Card,,,325.0,,Married,,,,True,!!!,5.0,
7712,,twenty,M,test@mail.com,9999999999,,,,,ABCDE,2020-09-13,32-13-2020,abc,,,Electronics,UPI,,4.0,,,Single,,Mobile,Chrome,yes,!!!,5.0,True
7713,Wei,150,, user@x.com , 12345 ,,Mumbai,,,,2015-12-26,32-13-2020,,xyz,32.0,Electronics,crypto,Active,200.0,,,Married,,,IE,yes,!!!,,False
407,,58,Male,,abc123,,Mumbai,TN,,,2024-04-21,32-13-2020,10000000,713,98.0,Clothing,,,200.0,,income,,,Mobile,Firefox,True,!!!,,False
7715,Wei,,M, user@x.com , 12345 ,, New York ,,USA,,,,,2343,7.0,,,,200.0,439.0,,Single,Doctor,,IE,False,good,5.0,True
300,Amit,,Female,invalid@,,,Mumbai,Tamil Nadu,, 50000 ,2016-04-06,,abc,,-5.0,Clothing,Cash,Inactive,,,income,Single,###,Desktop,,,!!!,,False
7717,Sara,60,F, user@x.com ,abc123,,Bangalore,KA,India,600001,not_a_date,2018-01-27,abc,xyz,,,UPI,closed,37.0,,,,,Mobile,IE,,,5.0,
7718,Carlos,twenty,Male,invalid@,,Street 1,Delhi,TN,USA,ABCDE,,32-13-2020,30078,,50.0,Clothing,Card,,200.0,565.0,income,Single,###,,,False,!!!,,False
7719,Priya,150,,test@mail.com, 12345 ,,,KA,IN,600001,2015-12-26,,10913,xyz,,,UPI,,200.0,50.0,55977,Single,Engineer,,Chrome,,,5.0,
141,###$$$,40,,invalid@,,Street 1,,,IND, 50000 ,2022-10-25,,abc,925,,Clothing,Cash,Inactive,200.0,578.0,income,Married,Engineer,,Firefox,yes,!!!,0.43072781961554907,
248,###$$$,150,Male,test@mail.com, 12345 ,Street 1, New York ,MH,,,not_a_date,,9309,2310,9.0,,,Inactive,17.0,,58638,,###,,,True,!!!,0.35589602169650303,flag
7722,Carlos,,, user@x.com ,9999999999,@@@,Delhi,MH,India, 50000 ,2024-04-19,32-13-2020,,xyz,-5.0,electronics,,,,,140134,Single,###,,Chrome,False,bad,,True
7723,###$$$,58,,test@mail.com, 12345 ,,,TN,,600001,,2024-10-07,10000000,546,62.0,electronics,crypto,,,457.0,income,,###,,,True,,0.8038057348354629,flag
7724,###$$$,twenty,M,invalid@, 12345 ,@@@,Mumbai,MH,India,600001,2020-12-25,32-13-2020,10000000,,-5.0,electronics,UPI,,,50.0,145959,,Engineer,,,yes,,,
7725,John,twenty,,test@mail.com,,@@@, New York ,DL,IND,,2014-04-05,32-13-2020,,xyz,2.0,,crypto,Inactive,49.0,,income,Married,,,,,bad,5.0,False
7726,Priya,,,test@mail.com,,@@@,Bangalore,MH,,600001,,32-13-2020,11093,xyz,,Clothing,crypto,Active,200.0,50.0,145747,Married,Engineer,,Chrome,yes,bad,0.9525596899961648,flag
7727,John,33,,invalid@,abc123,@@@,Delhi,,USA,,not_a_date,2014-04-07,10000000,xyz,,,Card,Active,200.0,354.0,,,,,Firefox,,,0.17968194134671012,flag
191,Priya,,,test@mail.com,abc123,@@@, New York ,MH,IND,,2019-07-08,,38959,3109,82.0,electronics,UPI,closed,200.0,419.0,150339,,###,,Firefox,False,!!!,5.0,
7729,,,Male,invalid@,abc123,@@@,Mumbai,,India,600001,,32-13-2020,abc,xyz,,electronics,,Inactive,200.0,801.0,income,Single,Doctor,Mobile,Chrome,True,,,True
7730,Fatima,65,Female, user@x.com ,abc123,,Delhi,DL,IN,,2019-08-07,32-13-2020,,xyz,89.0,Clothing,,closed,6.0,,30893,Single,###,,Firefox,yes,!!!,,flag
7731,Carlos,27,M,invalid@,9999999999,@@@,Mumbai,DL,,ABCDE,,,25156,3850,-5.0,electronics,Card,Inactive,85.0,420.0,,Single,,Mobile,IE,yes,,0.8517047849135911,True
7732,,twenty,,test@mail.com, 12345 ,,Bangalore,MH,USA,600001,,,abc,xyz,-5.0,,Card,,19.0,,income,Single,,Desktop,IE,,,,True
7733,###$$$,,,invalid@,abc123,Street 1,Delhi,,IN,ABCDE,,,abc,533,-5.0,Electronics,,Inactive,200.0,50.0,income,,,Mobile,,False,good,0.761816559188137,True
426,,150,Male,,9999999999,@@@,,,IN,ABCDE,,32-13-2020,24824,3800,-5.0,Electronics,crypto,,200.0,,income,Married,Engineer,Mobile,Chrome,False,bad,5.0,True
7735,John,,,,abc123,Street 1, New York ,KA,,,2011-08-02,,10000000,xyz,9.0,Clothing,,,200.0,545.0,,,Doctor,,,True,!!!,,True
7736,Amit,150,,invalid@,abc123,,Delhi,,USA,ABCDE,,2023-04-15,abc,3186,-5.0,,crypto,closed,,,income,Single,Engineer,,,True,bad,,
7737,John,,, user@x.com ,9999999999,, New York ,MH,IND, 50000 ,not_a_date,2023-10-24,,xyz,21.0,Clothing,UPI,,,811.0,income,Single,Engineer,Desktop,,yes,,,flag
7738,Carlos,twenty,Male,test@mail.com, 12345 ,Street 1,,,India,ABCDE,2022-03-25,2020-08-20,abc,,-5.0,,UPI,closed,200.0,,152624,,,Desktop,,yes,,0.7819508539564468,flag
280,,41,M, user@x.com ,9999999999,,Bangalore,MH,India,ABCDE,2022-06-01,32-13-2020,abc,2808,,electronics,,Active,200.0,50.0,158006,Married,Doctor,Desktop,Chrome,True,!!!,,flag
7740,Wei,,Female,,9999999999,,Chennai,MH,USA,,not_a_date,32-13-2020,10000000,948,16.0,,UPI,Active,,50.0,,,###,Mobile,,yes,!!!,0.20585594165289212,False
216,,twenty,Male, user@x.com ,9999999999,@@@,,KA,,ABCDE,not_a_date,32-13-2020,5065,2289,-5.0,,Cash,closed,200.0,801.0,130337,Married,###,Mobile,Firefox,,,,True
7742,Wei,150,Male, user@x.com ,,Street 1, New York ,Tamil Nadu,,ABCDE,not_a_date,32-13-2020,abc,,,,UPI,closed,200.0,619.0,,,Engineer,,IE,False,bad,,True
7743,Sara,twenty,Female,,,@@@,Bangalore,,India,600001,,2023-01-06,,xyz,79.0,electronics,crypto,Inactive,,50.0,171985,Single,,Desktop,Firefox,yes,bad,0.6397908785810416,flag
86,Fatima,36,F,invalid@,9999999999,,,,,ABCDE,2020-02-22,2017-10-28,,,,,Card,Inactive,200.0,475.0,income,Single,,,Chrome,True,,0.9777556003907443,flag
448,Wei,twenty,Male,invalid@,9999999999,Street 1,,MH,India, 50000 ,,2021-05-25,,,-5.0,,,Active,,50.0,income,Single,,Mobile,IE,yes,!!!,0.7019409522261723,False
7746,  John  ,27,Male,invalid@, 12345 ,@@@,Delhi,,USA,,2016-10-12,2021-06-02,,1866,,Clothing,UPI,,200.0,50.0,,,Engineer,,,yes,good,,
7747,Amit,,,, 12345 ,@@@,Delhi,Tamil Nadu,,,not_a_date,2019-08-12,10000000,3127,,,Card,Inactive,,717.0,income,,###,,,yes,bad,,flag
288,Priya,twenty,M,,abc123,Street 1,,,IND,ABCDE,,,29795,2820,,electronics,UPI,closed,,50.0,income,,,,IE,False,,5.0,False
7749,,150,, user@x.com ,9999999999,Street 1,Chennai,Tamil Nadu,USA,600001,not_a_date,32-13-2020,39415,,-5.0,Electronics,Cash,Active,43.0,,income,Single,Engineer,Mobile,Firefox,False,good,,flag
7750,Amit,28,M,,9999999999,, New York ,,,,not_a_date,32-13-2020,10000000,,,Clothing,,Inactive,12.0,50.0,income,,Doctor,Mobile,,True,bad,0.5586207822787421,False
7751,Fatima,150,,,,@@@,Delhi,Tamil Nadu,India,600001,not_a_date,2020-06-02,19786,,-5.0,Electronics,Cash,closed,200.0,50.0,,,,Mobile,Chrome,,,,True
7752,Amit,150,Female,,,,Delhi,MH,,ABCDE,,,abc,4554,38.0,Electronics,crypto,,17.0,50.0,,Married,Engineer,,Firefox,,,5.0,flag
7753,,twenty,,invalid@,abc123,Street 1,Delhi,Tamil Nadu,IN,,2015-03-26,32-13-2020,23176,,-5.0,,UPI,,,50.0,,Single,Engineer,Desktop,IE,False,good,0.4950262430075195,flag
7754,John,twenty,,invalid@,abc123,,Mumbai,TN,, 50000 ,,2011-09-14,10000000,1924,,,crypto,,,605.0,income,Single,Doctor,,IE,True,,,False
7755,,,Male,invalid@,9999999999,,,MH,IND, 50000 ,,2012-11-25,30937,,,,Cash,Inactive,200.0,,income,,###,,IE,True,,,flag
286,,29,Male,, 12345 ,,Delhi,DL,,ABCDE,2024-01-08,32-13-2020,,,-5.0,electronics,Cash,Active,,,,Single,Engineer,,Chrome,True,,,False
305,Sara,61,F, user@x.com ,,,Mumbai,TN,,600001,not_a_date,32-13-2020,,,-5.0,Electronics,Card,closed,98.0,50.0,income,,Engineer,Mobile,Chrome,False,good,0.3256214666591666,False
7758,,65,M,, 12345 ,@@@,,DL,,,2014-04-26,,,xyz,44.0,electronics,UPI,,200.0,,,,,,,yes,good,5.0,True
168,,53,Male,invalid@,9999999999,,Bangalore,Tamil Nadu,,,,32-13-2020,abc,189,57.0,Electronics,Card,,200.0,50.0,income,,,Mobile,IE,True,,5.0,True
238,,,Male,,abc123,Street 1,Delhi,,IND,,2018-05-25,,abc,xyz,70.0,electronics,,closed,,,33812,,,,,False,!!!,0.7159223597908301,flag
209,John,,F, user@x.com , 12345 ,,Delhi,Tamil Nadu,USA,,2011-03-20,2022-11-28,10000000,583,-5.0,electronics,,Inactive,6.0,50.0,85553,Married,,,Chrome,,bad,5.0,False
366,###$$$,twenty,M,, 12345 ,,Delhi,DL,India, 50000 ,not_a_date,32-13-2020,10000000,4137,72.0,electronics,Cash,Inactive,,50.0,188737,Single,Doctor,Mobile,IE,,good,,True
139,Sara,57,F,,,,,MH,India,600001,2015-09-11,,abc,4700,-5.0,electronics,Cash,closed,200.0,,172734,,,,Firefox,True,,0.7959894848917609,
453,Amit,,, user@x.com ,abc123,Street 1,,MH,,600001,2010-11-10,32-13-2020,abc,xyz,28.0,,,,,,170414,Married,Doctor,,Firefox,yes,,0.058305529915375076,True
7765,Priya,32,Male,,9999999999,Street 1,Mumbai,DL,, 50000 ,2021-10-20,32-13-2020,abc,xyz,,Clothing,crypto,Active,,,133394,,###,Desktop,,yes,!!!,0.4245587165992718,False
131,,21,, user@x.com , 12345 ,,Chennai,,, 50000 ,,2012-12-30,,xyz,-5.0,Electronics,UPI,Active,,50.0,,,,,,,,5.0,True
211,John,150,Male,invalid@,abc123,@@@,,,USA,600001,,,abc,xyz,10.0,electronics,Cash,closed,30.0,50.0,61288,,Engineer,,,,!!!,5.0,False
163,John,twenty,,invalid@,abc123,, New York ,KA,IN,600001,,2020-06-20,,,,electronics,crypto,,200.0,418.0,193025,,Doctor,,Firefox,,bad,0.9785727419407557,flag
7769,Wei,twenty,Female,invalid@, 12345 ,,Bangalore,,,600001,2022-04-05,2017-03-10,25532,4166,,,Cash,Inactive,,706.0,81794,Single,,Desktop,IE,yes,good,5.0,flag
7770,,,Male,test@mail.com,abc123,Street 1, New York ,KA,IND,ABCDE,not_a_date,32-13-2020,10000000,4439,-5.0,Electronics,UPI,,200.0,564.0,164557,,Doctor,Mobile,,yes,,0.1020436362510333,True
7771,Sara,150,M,test@mail.com,,, New York ,TN,,,not_a_date,2022-02-09,,,-5.0,,,,,50.0,,,Doctor,Desktop,,True,bad,0.6021258747727548,True
7772,Sara,,,invalid@,9999999999,,,,,600001,2012-02-11,2011-07-17,,2928,-5.0,electronics,Cash,,,50.0,,,###,Mobile,,False,good,5.0,False
7773,Fatima,,Male,invalid@,abc123,Street 1,Chennai,Tamil Nadu,, 50000 ,2023-09-25,,abc,680,-5.0,Clothing,UPI,,200.0,,,,Engineer,,Firefox,yes,good,0.7604673884930935,flag
7774,John,,,test@mail.com,9999999999,@@@,Bangalore,MH,, 50000 ,not_a_date,2015-11-10,22332,xyz,-5.0,Electronics,UPI,Active,,,,Single,###,Desktop,Firefox,yes,good,0.17068690211130289,False
62,Priya,,F,test@mail.com,abc123,,Mumbai,,,,not_a_date,32-13-2020,abc,,43.0,Electronics,Card,Active,16.0,50.0,income,,Doctor,,Firefox,,!!!,,False
7776,Carlos,150,Male,invalid@,9999999999,,Chennai,Tamil Nadu,IND,,not_a_date,32-13-2020,8034,,,electronics,UPI,,,541.0,96537,Married,###,Desktop,,,,,flag
7777,Fatima,42,Male,invalid@,abc123,Street 1,Mumbai,Tamil Nadu,,ABCDE,2019-06-06,2015-04-24,,,-5.0,Electronics,Cash,Inactive,200.0,766.0,income,Single,Engineer,,,yes,!!!,5.0,True
7778,###$$$,twenty,Female,test@mail.com,abc123,,Chennai,TN,India,,,,,2278,25.0,,crypto,,,514.0,income,Married,Doctor,Mobile,IE,False,,0.7333612447593405,flag
7779,  John  ,,F,,abc123,,Mumbai,DL,,,not_a_date,32-13-2020,21343,xyz,,electronics,Cash,closed,200.0,50.0,38868,,Engineer,,,True,good,5.0,
