CustomerID,Name,Age,Gender,Email,Phone,City,State,Country,JoinDate,LastPurchaseDate,TotalSpend,AvgOrderValue,NumOrders,PreferredCategory,PaymentMethod,AccountStatus,LoyaltyScore,CreditScore,Income,MaritalStatus,Occupation,Device,Browser,IsActive,Feedback,ReturnRate,RiskFlag
7259,Priya,24.0,Male,user7258@mail.com,9000007258,Delhi,KA,India,2023-03-02,2021-03-30,9957.0,526.0,16.0,Electronics,Cash,Active,70.0,763.0,121717,Married,Doctor,Desktop,Chrome,False,average,0.6,False
7260,,120.0,M,invalid@,,,,India,not_a_date,32-13-2020,5000000.0,,,,,,,,income,,,,,,,,
7261,Wei,61.0,Male,user7260@mail.com,9000007260,Mumbai,TN,India,2023-10-12,2016-06-11,42794.0,942.0,4.0,Clothing,Card,Inactive,82.0,695.0,132550,Married,Doctor,Desktop,Firefox,True,bad,0.48,True
7262,John,40.0,Female,user7261@mail.com,9000007261,Bangalore,TN,India,2023-06-17,2015-10-03,13416.0,4922.0,48.0,Clothing,Cash,Active,33.0,391.0,180581,Single,Engineer,Desktop,Firefox,True,bad,0.55,True
7263,Wei,120.0,Male,,abc123,Delhi,MH,India,not_a_date,,,,,Clothing,Cash,Active,150.0,100.0,,Married,Doctor,Desktop,Chrome,True,bad,3.0,False
7264,Priya,39.0,Female,user7263@mail.com,9000007263,Delhi,KA,India,2015-10-25,2016-05-27,46821.0,2525.0,36.0,Clothing,Card,Inactive,61.0,595.0,165193,Married,Doctor,Desktop,Chrome,True,bad,0.19,True
7265,John,62.0,Male,user7264@mail.com,9000007264,Delhi,TN,India,2020-07-26,2018-02-07,49432.0,435.0,70.0,Clothing,UPI,Inactive,15.0,606.0,179799,Single,Engineer,Mobile,Chrome,False,average,0.98,False
7266,John,29.0,Female,user7265@mail.com,9000007265,Mumbai,DL,India,2020-12-04,2016-08-11,40349.0,2251.0,6.0,Clothing,Cash,Active,11.0,403.0,110468,Married,Engineer,Desktop,Firefox,True,good,0.29,True
7267,Amit,47.0,Female,user7266@mail.com,9000007266,Mumbai,MH,India,2015-10-25,2018-01-01,31302.0,3798.0,56.0,Clothing,Card,Inactive,97.0,348.0,43745,Married,Doctor,Mobile,Chrome,True,average,0.81,True
7268,Fatima,21.0,Female,user7267@mail.com,9000007267,Delhi,TN,India,2017-09-14,2016-12-27,29633.0,1841.0,3.0,Electronics,Cash,Inactive,12.0,552.0,123014,Married,Doctor,Mobile,Firefox,False,good,0.98,False
7269,Sara,57.0,Male,user7268@mail.com,9000007268,Bangalore,MH,India,2024-08-18,2024-08-10,10579.0,3203.0,59.0,Clothing,Card,Inactive,98.0,436.0,179387,Single,Engineer,Mobile,Firefox,True,good,0.76,True
7270,Sara,33.0,Female,user7269@mail.com,9000007269,Delhi,TN,India,2022-10-29,2015-02-23,27577.0,1119.0,96.0,Clothing,Card,Active,3.0,721.0,139967,Single,Engineer,Mobile,Firefox,False,good,0.35,True
7271,Carlos,59.0,Male,user7270@mail.com,9000007270,Mumbai,KA,India,2020-06-05,2022-11-18,6179.0,360.0,85.0,Clothing,UPI,Active,31.0,696.0,80616,Married,Engineer,Desktop,Chrome,True,bad,0.48,False
7272,Amit,40.0,Male,user7271@mail.com,9000007271,Bangalore,KA,India,2015-06-17,2015-05-25,8292.0,4654.0,42.0,Electronics,Card,Inactive,42.0,550.0,197149,Single,Engineer,Mobile,Chrome,True,good,0.31,True
7273,Priya,21.0,Male,user7272@mail.com,9000007272,Bangalore,DL,India,2020-02-09,2016-12-08,13579.0,1047.0,63.0,Clothing,UPI,Active,60.0,689.0,132465,Single,Engineer,Desktop,Chrome,True,average,0.6,True
7274,Sara,52.0,Female,user7273@mail.com,9000007273,Chennai,TN,India,2018-12-21,2023-07-01,15699.0,1417.0,47.0,Clothing,Cash,Inactive,45.0,558.0,189349,Single,Doctor,Mobile,Chrome,False,bad,0.1,False
7275,  John ,120.0,M,,,,,India,,,,,-3.0,electronics,crypto,,150.0,100.0,income,,,,,,,,
7276,Fatima,38.0,Male,user7275@mail.com,9000007275,Chennai,KA,India,2017-09-14,2016-10-12,37979.0,3691.0,11.0,Electronics,Card,Active,56.0,548.0,173510,Single,Engineer,Desktop,Chrome,True,bad,0.51,False
7277,Carlos,18.0,Male,user7276@mail.com,9000007276,Delhi,TN,India,2022-02-19,2022-07-19,24439.0,2791.0,50.0,Clothing,UPI,Inactive,13.0,619.0,39634,Married,Doctor,Desktop,Chrome,True,average,0.55,False
7278,Wei,43.0,Female,user7277@mail.com,9000007277,Chennai,KA,India,2024-02-16,2020-09-01,16372.0,4229.0,75.0,Electronics,UPI,Active,4.0,490.0,41797,Married,Doctor,Mobile,Firefox,False,average,0.1,False
7279,Carlos,23.0,Female,user7278@mail.com,9000007278,Mumbai,KA,India,2022-08-10,2024-09-07,9349.0,2583.0,83.0,Clothing,Cash,Active,58.0,390.0,103777,Married,Doctor,Mobile,Chrome,False,average,0.11,True
7280,Sara,21.0,Female,user7279@mail.com,9000007279,Delhi,DL,India,2022-11-26,2023-11-17,36033.0,2176.0,42.0,Electronics,Card,Active,19.0,841.0,28761,Married,Doctor,Mobile,Chrome,True,good,0.06,False
7281,Fatima,58.0,Male,user7280@mail.com,9000007280,Chennai,DL,India,2016-10-24,2021-10-26,34033.0,742.0,65.0,Electronics,Cash,Inactive,59.0,668.0,33085,Married,Engineer,Desktop,Chrome,False,bad,0.12,False
7282,Wei,38.0,Male,user7281@mail.com,9000007281,Chennai,MH,India,2018-04-03,2021-11-06,46624.0,2778.0,40.0,Clothing,Card,Active,67.0,612.0,95780,Married,Engineer,Desktop,Chrome,False,good,0.97,True
7283,Fatima,65.0,Male,user7282@mail.com,9000007282,Chennai,TN,India,2021-04-30,2018-02-18,13117.0,804.0,46.0,Electronics,Card,Inactive,17.0,447.0,144138,Married,Engineer,Desktop,Chrome,True,bad,0.2,False
7284,Fatima,65.0,Female,user7283@mail.com,9000007283,Delhi,MH,India,2023-12-07,2018-09-15,34172.0,3210.0,2.0,Electronics,UPI,Active,20.0,578.0,162319,Married,Doctor,Mobile,Chrome,False,average,0.56,True
7285,,120.0,M,invalid@,,,Tamil Nadu,India,not_a_date,32-13-2020,5000000.0,,,electronics,crypto,closed,,,,,,,,yes,,,
7286,Priya,23.0,Female,user7285@mail.com,9000007285,Mumbai,MH,India,2019-05-14,2018-01-29,30525.0,4903.0,51.0,Clothing,Cash,Active,5.0,632.0,88452,Married,Engineer,Desktop,Chrome,True,average,0.52,True
7287,  John ,,M,invalid@,,,,India,not_a_date,32-13-2020,5000000.0,,-3.0,,crypto,,,,income,,,,,yes,,3.0,
7288,Wei,62.0,Male,user7287@mail.com,9000007287,Mumbai,DL,India,2018-05-11,2021-01-29,9105.0,4096.0,82.0,Electronics,Cash,Inactive,76.0,680.0,113606,Single,Engineer,Desktop,Chrome,True,good,0.24,False
7289,Fatima,28.0,Female,user7288@mail.com,9000007288,Delhi,TN,India,2016-07-30,2024-02-18,16337.0,1129.0,68.0,Electronics,UPI,Active,71.0,421.0,50517,Single,Engineer,Desktop,Firefox,False,good,0.63,True
7290,Carlos,29.0,Female,user7289@mail.com,9000007289,Bangalore,KA,India,2023-06-02,2024-05-31,28528.0,2441.0,28.0,Clothing,UPI,Inactive,26.0,786.0,57917,Married,Doctor,Mobile,Chrome,False,good,0.17,True
7291,Fatima,27.0,Female,user7290@mail.com,9000007290,Bangalore,TN,India,2016-01-19,2015-10-28,11143.0,3277.0,71.0,Clothing,UPI,Inactive,69.0,540.0,124581,Married,Doctor,Mobile,Chrome,False,bad,0.36,True
7292,Carlos,40.0,Female,user7291@mail.com,9000007291,Delhi,TN,India,2023-04-15,2024-03-08,15969.0,2221.0,91.0,Electronics,UPI,Inactive,8.0,729.0,49241,Married,Doctor,Mobile,Firefox,False,good,0.83,True
7293,Priya,19.0,Male,user7292@mail.com,9000007292,Bangalore,DL,India,2017-07-18,2015-08-13,38851.0,299.0,6.0,Clothing,UPI,Active,40.0,666.0,63333,Single,Engineer,Desktop,Firefox,False,bad,0.79,False
7294,Carlos,43.0,Female,user7293@mail.com,9000007293,Mumbai,DL,India,2017-06-03,2024-01-30,6643.0,3324.0,17.0,Clothing,Cash,Active,15.0,501.0,171845,Single,Engineer,Mobile,Chrome,True,good,0.37,False
7295,Sara,41.0,Male,user7294@mail.com,9000007294,Bangalore,DL,India,2016-06-12,2019-05-28,2830.0,3526.0,79.0,Electronics,Cash,Inactive,69.0,757.0,58488,Married,Doctor,Mobile,Chrome,True,bad,0.47,False
7296,John,,Male,invalid@,abc123,Delhi,TN,India,not_a_date,,5000000.0,,,Clothing,Card,Inactive,,100.0,,Married,Engineer,Mobile,Chrome,False,good,,True
7297,Wei,35.0,Male,user7296@mail.com,9000007296,Delhi,MH,India,2018-05-16,2016-01-09,39522.0,2757.0,75.0,Clothing,UPI,Inactive,20.0,450.0,106344,Single,Doctor,Desktop,Chrome,True,bad,0.89,False
7298,,120.0,M,invalid@,,,Tamil Nadu,India,,32-13-2020,5000000.0,,-3.0,,crypto,closed,,,income,,,,,,,3.0,
7299,Sara,33.0,Female,user7298@mail.com,9000007298,Delhi,DL,India,2024-07-27,2019-12-01,25553.0,3424.0,27.0,Electronics,UPI,Active,45.0,701.0,167470,Single,Engineer,Mobile,Chrome,False,good,0.55,True
7300,Carlos,46.0,Male,user7299@mail.com,9000007299,Delhi,DL,India,2023-08-17,2021-06-23,21386.0,1723.0,52.0,Clothing,UPI,Inactive,24.0,593.0,88762,Single,Doctor,Desktop,Firefox,False,average,0.16,True
7301,Fatima,36.0,Female,user7300@mail.com,9000007300,Delhi,KA,India,2024-01-06,2016-03-11,47174.0,281.0,82.0,Electronics,Cash,Active,49.0,424.0,36524,Single,Doctor,Desktop,Chrome,True,good,0.78,True
7302,Wei,52.0,Male,user7301@mail.com,9000007301,Bangalore,DL,India,2017-12-16,2020-10-06,43389.0,4901.0,57.0,Electronics,Cash,Active,32.0,783.0,160229,Married,Doctor,Desktop,Chrome,False,average,0.96,True
7303,Fatima,31.0,Male,user7302@mail.com,9000007302,Delhi,MH,India,2021-04-09,2024-11-04,19580.0,4643.0,29.0,Clothing,Cash,Inactive,53.0,495.0,129795,Married,Engineer,Desktop,Chrome,False,bad,0.21,False
7304,,,,invalid@,,,Tamil Nadu,India,,,,,-3.0,,crypto,closed,,100.0,,,,,,yes,,,
7305,Amit,36.0,Female,user7304@mail.com,9000007304,Mumbai,MH,India,2019-06-12,2024-11-17,41565.0,3562.0,89.0,Electronics,Card,Active,60.0,546.0,155386,Single,Engineer,Desktop,Firefox,False,good,0.1,False
7306,Fatima,21.0,Male,user7305@mail.com,9000007305,Chennai,KA,India,2023-01-12,2021-07-10,9562.0,3471.0,25.0,Electronics,Card,Inactive,68.0,711.0,177582,Married,Doctor,Mobile,Chrome,True,average,0.69,False
7307,Carlos,53.0,Female,user7306@mail.com,9000007306,Mumbai,MH,India,2018-10-16,2024-12-18,20919.0,1763.0,24.0,Clothing,Cash,Inactive,8.0,321.0,35402,Married,Engineer,Mobile,Firefox,True,average,0.89,True
231,John,35.0,Male,user7307@mail.com,9000007307,Chennai,TN,India,2023-09-01,2018-11-02,13140.0,2806.0,15.0,Electronics,Card,Inactive,10.0,397.0,89968,Single,Engineer,Mobile,Chrome,True,bad,0.48,True
7309,Wei,48.0,Female,user7308@mail.com,9000007308,Chennai,MH,India,2019-01-31,2019-05-20,1826.0,4246.0,61.0,Clothing,Cash,Inactive,62.0,379.0,80794,Single,Doctor,Mobile,Chrome,False,bad,0.15,False
7310,Wei,39.0,Female,user7309@mail.com,9000007309,Bangalore,DL,India,2019-05-08,2022-09-16,49020.0,3453.0,5.0,Clothing,Card,Active,91.0,606.0,183954,Married,Doctor,Mobile,Chrome,False,bad,0.8,False
7311,Priya,60.0,Female,user7310@mail.com,9000007310,Chennai,KA,India,2017-06-06,2018-01-27,29495.0,4139.0,98.0,Electronics,UPI,Inactive,33.0,321.0,93684,Married,Doctor,Desktop,Firefox,False,average,1.0,True
7312,Amit,43.0,Male,user7311@mail.com,9000007311,Bangalore,DL,India,2021-06-17,2017-06-06,22047.0,4487.0,16.0,Clothing,Cash,Inactive,21.0,387.0,147001,Married,Engineer,Mobile,Firefox,False,bad,0.76,True
7313,,120.0,,invalid@,,,,India,,32-13-2020,5000000.0,,-3.0,electronics,,,150.0,100.0,,,,,,,,,
7314,Priya,29.0,Male,user7313@mail.com,9000007313,Chennai,KA,India,2022-03-31,2019-11-29,44797.0,894.0,9.0,Electronics,Card,Active,12.0,313.0,112909,Married,Doctor,Desktop,Chrome,True,average,0.68,True
7315,Carlos,62.0,Female,user7314@mail.com,9000007314,Mumbai,DL,India,2024-04-21,2017-06-11,13455.0,2825.0,45.0,Electronics,UPI,Inactive,17.0,656.0,146753,Single,Engineer,Mobile,Chrome,False,average,0.05,True
7316,Sara,39.0,Male,user7315@mail.com,9000007315,Delhi,TN,India,2024-10-26,2016-06-19,33373.0,873.0,80.0,Clothing,UPI,Inactive,6.0,339.0,116731,Married,Doctor,Mobile,Firefox,True,bad,0.0,False
7317,Carlos,37.0,Male,user7316@mail.com,9000007316,Chennai,MH,India,2023-07-19,2022-08-21,20959.0,686.0,31.0,Clothing,UPI,Active,49.0,807.0,116805,Married,Doctor,Mobile,Chrome,True,good,0.61,True
7318,Fatima,26.0,Female,user7317@mail.com,9000007317,Bangalore,KA,India,2015-09-17,2018-07-28,20692.0,124.0,55.0,Electronics,UPI,Active,38.0,428.0,93904,Married,Engineer,Desktop,Firefox,False,average,0.05,False
7319,Sara,64.0,Female,user7318@mail.com,9000007318,Mumbai,MH,India,2020-05-15,2019-02-13,35405.0,3937.0,21.0,Electronics,Card,Inactive,20.0,389.0,160464,Single,Doctor,Mobile,Firefox,False,good,0.95,True
7320,Amit,46.0,Female,user7319@mail.com,9000007319,Delhi,DL,India,2019-05-31,2020-11-20,24417.0,3366.0,82.0,Electronics,Cash,Active,86.0,572.0,71464,Married,Doctor,Desktop,Chrome,True,average,0.08,True
7321,,120.0,,,,,,India,,32-13-2020,,,,,crypto,,150.0,100.0,income,,,,,yes,,,
7322,John,58.0,Female,user7321@mail.com,9000007321,Bangalore,DL,India,2022-11-05,2021-03-24,39312.0,679.0,10.0,Clothing,Card,Active,12.0,494.0,55593,Married,Engineer,Mobile,Chrome,False,average,0.29,True
7323,,,,,,,,India,not_a_date,32-13-2020,5000000.0,,,electronics,crypto,,,,income,,,,,yes,,3.0,
7324,Amit,53.0,Male,user7323@mail.com,9000007323,Mumbai,KA,India,2019-02-21,2020-12-20,3569.0,2557.0,77.0,Electronics,Cash,Inactive,52.0,732.0,26837,Married,Engineer,Desktop,Chrome,False,average,0.66,True
7325,Carlos,29.0,Male,user7324@mail.com,9000007324,Mumbai,TN,India,2023-05-11,2017-09-02,14531.0,1585.0,31.0,Electronics,Card,Inactive,81.0,409.0,182884,Single,Doctor,Desktop,Chrome,True,bad,0.01,True
7326,Amit,57.0,Female,user7325@mail.com,9000007325,Mumbai,TN,India,2018-01-29,2022-08-05,3246.0,4577.0,72.0,Clothing,Cash,Inactive,23.0,459.0,120973,Married,Engineer,Mobile,Chrome,False,average,0.63,True
7327,,,,,,,Tamil Nadu,India,,32-13-2020,,,-3.0,electronics,,closed,150.0,100.0,income,,,,,,,3.0,
7328,Carlos,65.0,Male,user7327@mail.com,9000007327,Chennai,KA,India,2017-10-12,2019-02-16,24226.0,4686.0,11.0,Electronics,UPI,Active,70.0,383.0,146330,Married,Doctor,Mobile,Firefox,True,average,0.47,False
7329,John,25.0,Male,user7328@mail.com,9000007328,Chennai,TN,India,2021-08-16,2022-07-12,44374.0,1468.0,97.0,Clothing,Cash,Active,55.0,676.0,20634,Married,Engineer,Desktop,Firefox,False,average,0.87,False
7330,Fatima,46.0,Female,user7329@mail.com,9000007329,Mumbai,KA,India,2021-10-19,2018-11-26,23059.0,1986.0,39.0,Clothing,Card,Inactive,4.0,579.0,165733,Married,Doctor,Mobile,Chrome,False,average,0.51,True
7331,Priya,60.0,Female,user7330@mail.com,9000007330,Delhi,DL,India,2022-05-25,2016-07-19,5000000.0,,,Electronics,UPI,Active,150.0,,income,Married,Engineer,Desktop,Firefox,False,average,,False
7332,Wei,60.0,Female,user7331@mail.com,9000007331,Mumbai,MH,India,2015-10-08,2018-04-08,41152.0,4192.0,10.0,Electronics,UPI,Inactive,51.0,332.0,88347,Single,Engineer,Desktop,Firefox,False,average,0.54,False
7333,Fatima,62.0,Female,user7332@mail.com,9000007332,Chennai,DL,India,2018-11-09,2016-01-15,8634.0,353.0,53.0,Electronics,Cash,Active,84.0,357.0,151223,Single,Engineer,Desktop,Firefox,True,good,0.29,False
7334,John,28.0,Male,user7333@mail.com,9000007333,Mumbai,MH,India,2024-06-06,2020-07-15,25117.0,4304.0,90.0,Electronics,UPI,Inactive,10.0,488.0,119810,Single,Doctor,Mobile,Firefox,False,good,0.74,True
7335,Wei,120.0,Female,invalid@,,Chennai,TN,India,,32-13-2020,5000000.0,,,Clothing,UPI,Active,,,,Single,Engineer,Desktop,Chrome,True,average,3.0,True
7336,Carlos,54.0,Male,user7335@mail.com,9000007335,Mumbai,KA,India,2016-04-10,2020-03-12,11406.0,2105.0,13.0,Electronics,Card,Active,42.0,680.0,59007,Married,Engineer,Desktop,Firefox,False,average,0.79,False
7337,John,19.0,Male,user7336@mail.com,9000007336,Mumbai,MH,India,2020-07-12,2023-10-07,24320.0,471.0,61.0,Electronics,UPI,Active,7.0,649.0,76826,Married,Doctor,Mobile,Firefox,False,bad,0.94,True
7338,,,,,,,Tamil Nadu,India,,32-13-2020,,,,electronics,,,150.0,100.0,income,,,,,,,,
7339,John,28.0,Female,user7338@mail.com,9000007338,Delhi,MH,India,2019-05-14,2018-07-08,38848.0,1005.0,16.0,Electronics,Card,Active,99.0,625.0,132258,Single,Doctor,Desktop,Chrome,True,good,0.25,True
7340,Sara,37.0,Male,user7339@mail.com,9000007339,Mumbai,KA,India,2023-08-24,2018-12-06,22060.0,2481.0,24.0,Clothing,Card,Inactive,73.0,626.0,183095,Married,Doctor,Desktop,Firefox,False,good,0.47,False
7341,Carlos,19.0,Male,user7340@mail.com,9000007340,Delhi,KA,India,2024-03-22,2017-12-28,14349.0,2542.0,20.0,Electronics,UPI,Inactive,13.0,465.0,80406,Married,Engineer,Mobile,Chrome,True,average,0.57,False
7342,Fatima,26.0,Male,user7341@mail.com,9000007341,Mumbai,KA,India,2024-04-12,2019-05-31,15286.0,3241.0,97.0,Electronics,Cash,Inactive,37.0,613.0,38842,Married,Engineer,Mobile,Firefox,False,bad,0.2,False
7343,Amit,37.0,Female,user7342@mail.com,9000007342,Delhi,TN,India,2017-09-27,2018-10-07,7648.0,3847.0,85.0,Electronics,Card,Active,82.0,807.0,167236,Single,Doctor,Mobile,Firefox,True,good,0.09,False
7344,Wei,39.0,Male,user7343@mail.com,9000007343,Delhi,TN,India,2021-02-22,2015-05-15,37420.0,4050.0,22.0,Electronics,Card,Inactive,16.0,477.0,83585,Married,Doctor,Mobile,Chrome,True,bad,0.43,False
7345,John,20.0,Male,user7344@mail.com,9000007344,Bangalore,DL,India,2017-06-03,2018-11-29,22542.0,432.0,60.0,Clothing,Card,Inactive,52.0,382.0,153897,Married,Doctor,Mobile,Firefox,True,bad,0.82,False
7346,Amit,56.0,Female,user7345@mail.com,9000007345,Chennai,MH,India,2023-06-15,2019-03-10,2241.0,2999.0,89.0,Electronics,Cash,Active,15.0,610.0,146588,Married,Doctor,Desktop,Chrome,False,bad,0.49,False
7347,Sara,65.0,Male,user7346@mail.com,9000007346,Chennai,MH,India,2016-02-09,2018-05-13,47912.0,625.0,52.0,Electronics,Card,Active,2.0,718.0,166967,Married,Engineer,Desktop,Firefox,True,bad,0.45,False
7348,Carlos,62.0,Male,user7347@mail.com,9000007347,Delhi,TN,India,2023-11-21,2024-10-06,49398.0,2810.0,37.0,Electronics,Cash,Inactive,64.0,654.0,76469,Single,Doctor,Desktop,Firefox,False,good,0.83,False
7349,Amit,65.0,Female,user7348@mail.com,9000007348,Chennai,MH,India,2018-01-06,2017-01-28,13251.0,124.0,96.0,Clothing,Cash,Active,44.0,586.0,33468,Single,Doctor,Mobile,Firefox,False,bad,0.04,True
7350,Amit,42.0,Female,user7349@mail.com,9000007349,Chennai,DL,India,2023-09-13,2023-03-20,15334.0,4484.0,94.0,Electronics,Card,Inactive,89.0,595.0,131856,Married,Engineer,Desktop,Firefox,False,bad,0.35,True
7351,Amit,63.0,Female,user7350@mail.com,9000007350,Mumbai,DL,India,2019-01-19,2020-03-29,38168.0,994.0,70.0,Electronics,Card,Active,71.0,657.0,126588,Married,Doctor,Mobile,Firefox,True,bad,0.26,False
7352,Fatima,43.0,Male,user7351@mail.com,9000007351,Bangalore,MH,India,2022-11-16,2017-04-17,32361.0,3995.0,10.0,Electronics,UPI,Active,44.0,547.0,149401,Single,Engineer,Desktop,Chrome,False,good,0.79,True
427,Wei,25.0,Male,user7352@mail.com,9000007352,Bangalore,KA,India,2020-07-21,2018-11-09,38260.0,1451.0,80.0,Electronics,Cash,Inactive,83.0,717.0,142879,Single,Doctor,Mobile,Chrome,True,good,0.25,False
7354,Carlos,47.0,Male,user7353@mail.com,9000007353,Chennai,DL,India,2022-05-14,2019-10-29,43868.0,4933.0,59.0,Electronics,UPI,Active,85.0,427.0,178936,Married,Doctor,Desktop,Chrome,True,bad,0.88,False
7355,John,29.0,Male,user7354@mail.com,9000007354,Chennai,MH,India,2015-05-20,2016-09-06,9266.0,2087.0,35.0,Electronics,Card,Active,30.0,358.0,162464,Single,Doctor,Mobile,Chrome,False,good,0.04,False
7356,Priya,58.0,Female,user7355@mail.com,9000007355,Bangalore,MH,India,2017-07-17,2020-06-25,34368.0,4666.0,21.0,Electronics,Cash,Active,78.0,350.0,141304,Married,Doctor,Desktop,Chrome,False,bad,0.19,True
7357,Priya,65.0,Female,user7356@mail.com,9000007356,Chennai,KA,India,2017-12-15,2018-12-15,46086.0,3548.0,29.0,Electronics,Cash,Inactive,21.0,485.0,70255,Single,Engineer,Mobile,Chrome,False,bad,0.06,True
7358,John,29.0,Male,user7357@mail.com,9000007357,Mumbai,TN,India,2023-08-15,2019-02-14,41055.0,4233.0,71.0,Clothing,Card,Active,69.0,786.0,142733,Married,Engineer,Desktop,Chrome,False,good,0.5,False
7359,Sara,20.0,Male,user7358@mail.com,9000007358,Mumbai,MH,India,2017-09-15,2024-04-28,47489.0,3973.0,73.0,Electronics,UPI,Inactive,58.0,561.0,61984,Single,Engineer,Mobile,Chrome,False,bad,0.83,False
7360,Sara,53.0,Male,user7359@mail.com,9000007359,Bangalore,MH,India,2022-04-18,2017-08-20,17504.0,2832.0,75.0,Clothing,Card,Active,91.0,547.0,142296,Married,Engineer,Mobile,Firefox,True,good,0.01,True
7361,Fatima,44.0,Female,user7360@mail.com,9000007360,Chennai,DL,India,2015-10-24,2016-04-07,20164.0,615.0,87.0,Electronics,Cash,Inactive,69.0,556.0,167130,Single,Engineer,Mobile,Firefox,False,average,0.1,True
7362,Sara,20.0,Female,user7361@mail.com,9000007361,Mumbai,KA,India,2016-04-17,2018-05-19,4653.0,3103.0,87.0,Electronics,Card,Active,11.0,847.0,68480,Married,Doctor,Desktop,Firefox,True,bad,0.1,False
7363,Priya,29.0,Male,user7362@mail.com,9000007362,Delhi,KA,India,2022-12-28,2016-06-05,1865.0,988.0,19.0,Electronics,UPI,Active,18.0,553.0,133937,Married,Engineer,Desktop,Firefox,True,good,0.19,False
7364,Fatima,40.0,Female,user7363@mail.com,9000007363,Chennai,TN,India,2015-01-05,2024-03-25,34931.0,1757.0,11.0,Clothing,UPI,Active,4.0,491.0,30158,Married,Doctor,Desktop,Firefox,True,average,0.04,True
7365,Sara,50.0,Male,user7364@mail.com,9000007364,Delhi,DL,India,2023-04-12,2017-02-16,46722.0,4171.0,99.0,Clothing,Cash,Inactive,63.0,792.0,36256,Single,Engineer,Desktop,Chrome,False,average,0.63,False
7366,John,52.0,Male,user7365@mail.com,9000007365,Bangalore,MH,India,2016-10-09,2023-07-30,49896.0,3705.0,100.0,Clothing,UPI,Active,56.0,613.0,194076,Single,Doctor,Desktop,Firefox,True,average,0.71,False
7367,John,18.0,Male,user7366@mail.com,9000007366,Delhi,DL,India,2018-03-25,2020-02-10,32031.0,1635.0,29.0,Clothing,Card,Active,5.0,540.0,183805,Single,Doctor,Desktop,Firefox,False,good,0.33,False
7368,Wei,23.0,Male,user7367@mail.com,9000007367,Mumbai,DL,India,2018-03-05,2022-09-25,3568.0,337.0,12.0,Clothing,UPI,Active,88.0,836.0,136806,Married,Engineer,Desktop,Chrome,True,good,0.28,True
7369,Priya,,Female,invalid@,abc123,Bangalore,DL,India,not_a_date,32-13-2020,5000000.0,,,Clothing,Card,Inactive,,100.0,income,Married,Doctor,Mobile,Chrome,True,average,,False
7370,Wei,50.0,Female,user7369@mail.com,9000007369,Chennai,KA,India,2016-10-13,2018-09-19,41470.0,3991.0,56.0,Electronics,UPI,Active,0.0,425.0,44193,Married,Doctor,Mobile,Firefox,True,bad,0.7,True
7371,Amit,52.0,Female,user7370@mail.com,9000007370,Delhi,KA,India,2024-02-02,2020-08-16,40342.0,2392.0,82.0,Electronics,UPI,Active,91.0,344.0,156999,Married,Doctor,Desktop,Chrome,True,average,0.04,False
7372,Amit,21.0,Female,user7371@mail.com,9000007371,Mumbai,KA,India,2024-02-21,2019-10-29,29373.0,2243.0,13.0,Clothing,Card,Inactive,23.0,364.0,144460,Single,Engineer,Mobile,Chrome,True,average,0.77,False
7373,Fatima,43.0,Male,user7372@mail.com,9000007372,Bangalore,KA,India,2018-03-02,2024-12-06,5000000.0,,-3.0,Clothing,Cash,Active,,,,Single,Doctor,Desktop,Chrome,True,average,3.0,False
7374,  John ,120.0,,invalid@,,,Tamil Nadu,India,not_a_date,,,,-3.0,,crypto,closed,,,,,,,,,,3.0,
7375,Sara,60.0,Female,user7374@mail.com,9000007374,Bangalore,TN,India,2023-04-15,2022-12-10,27351.0,3751.0,29.0,Electronics,Cash,Inactive,1.0,375.0,23134,Single,Doctor,Mobile,Firefox,False,average,0.2,False
7376,Amit,56.0,Male,user7375@mail.com,9000007375,Delhi,KA,India,2015-04-27,2021-12-27,3705.0,4374.0,77.0,Electronics,Cash,Inactive,43.0,405.0,75752,Single,Doctor,Desktop,Firefox,False,average,0.79,True
7377,,,,invalid@,,,,India,,,5000000.0,,,,crypto,,,100.0,income,,,,,yes,,,
7378,Sara,53.0,Male,user7377@mail.com,9000007377,Delhi,DL,India,2023-07-11,2023-10-24,46434.0,955.0,68.0,Clothing,Card,Active,95.0,508.0,66184,Married,Engineer,Desktop,Firefox,True,bad,0.81,False
7379,Fatima,61.0,Female,user7378@mail.com,9000007378,Chennai,DL,India,2017-06-04,2023-01-08,31139.0,688.0,93.0,Clothing,Cash,Active,53.0,555.0,145844,Single,Doctor,Desktop,Chrome,True,average,0.95,True
7380,Sara,55.0,Female,user7379@mail.com,9000007379,Bangalore,MH,India,2022-02-24,2023-07-16,45547.0,1434.0,28.0,Electronics,Cash,Inactive,37.0,510.0,24847,Married,Engineer,Desktop,Chrome,True,good,0.84,True
7381,Sara,51.0,Male,user7380@mail.com,9000007380,Bangalore,DL,India,2016-06-20,2019-05-26,34335.0,1368.0,53.0,Electronics,UPI,Inactive,46.0,498.0,46369,Married,Engineer,Desktop,Firefox,False,good,0.46,False
7382,Sara,32.0,Female,user7381@mail.com,9000007381,Mumbai,DL,India,2015-01-17,2015-07-13,27024.0,3026.0,86.0,Electronics,UPI,Active,69.0,828.0,73447,Single,Engineer,Mobile,Firefox,False,bad,0.92,False
